2016-07-20 10:11:52 | 127.0.0.1 | /application/index.php |Err: "./application/view\\index.html" is not exists!
2016-07-20 10:13:52 | 127.0.0.1 | /application/index.php |Directory "./application/temp\compile\" is not writable or readable
2016-07-20 10:13:53 | 127.0.0.1 | /application/index.php |Directory "./application/temp\compile\" is not writable or readable
2016-07-20 10:13:53 | 127.0.0.1 | /application/index.php |Directory "./application/temp\compile\" is not writable or readable
2016-07-20 10:13:53 | 127.0.0.1 | /application/index.php |Directory "./application/temp\compile\" is not writable or readable
2016-07-20 10:13:54 | 127.0.0.1 | /application/index.php |Directory "./application/temp\compile\" is not writable or readable
2016-07-20 10:13:54 | 127.0.0.1 | /application/index.php |Directory "./application/temp\compile\" is not writable or readable
2016-07-20 10:13:54 | 127.0.0.1 | /application/index.php |Directory "./application/temp\compile\" is not writable or readable
2016-07-20 14:49:32 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\homeindex.html 不存在!
2016-07-20 14:49:33 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\homeindex.html 不存在!
2016-07-20 14:49:33 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\homeindex.html 不存在!
2016-07-20 14:49:40 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index.html 不存在!
2016-07-20 14:49:41 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index.html 不存在!
2016-07-20 14:49:41 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index.html 不存在!
2016-07-20 14:49:42 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index.html 不存在!
2016-07-20 14:49:42 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index.html 不存在!
2016-07-20 14:49:43 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index.html 不存在!
2016-07-20 14:49:43 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index.html 不存在!
2016-07-20 14:49:43 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index.html 不存在!
2016-07-20 14:49:44 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index.html 不存在!
2016-07-20 14:49:54 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index.html 不存在!
2016-07-20 14:49:54 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index.html 不存在!
2016-07-20 14:49:55 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index.html 不存在!
2016-07-20 14:49:55 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index.html 不存在!
2016-07-20 14:49:55 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index.html 不存在!
2016-07-20 14:49:56 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index.html 不存在!
2016-07-20 14:49:56 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index.html 不存在!
2016-07-20 14:50:01 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index.html 不存在!
2016-07-20 14:50:02 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index.html 不存在!
2016-07-20 14:50:02 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index.html 不存在!
2016-07-20 14:51:37 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index.html 不存在!
2016-07-20 14:51:44 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index/index/.html 不存在!
2016-07-20 14:51:45 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index/index/.html 不存在!
2016-07-20 14:51:45 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index/index/.html 不存在!
2016-07-20 14:51:45 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index/index/.html 不存在!
2016-07-20 14:51:46 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index/index/.html 不存在!
2016-07-20 14:51:46 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index/index/.html 不存在!
2016-07-20 14:51:57 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index/index.html 不存在!
2016-07-20 14:51:58 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index/index.html 不存在!
2016-07-20 14:51:58 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index/index.html 不存在!
2016-07-20 14:51:59 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index/index.html 不存在!
2016-07-20 14:51:59 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index/index.html 不存在!
2016-07-20 14:51:59 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index/index.html 不存在!
2016-07-20 14:52:00 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index/index.html 不存在!
2016-07-20 14:52:06 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index\index.html 不存在!
2016-07-20 14:52:07 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index\index.html 不存在!
2016-07-20 14:52:07 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index\index.html 不存在!
2016-07-20 14:52:07 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index\index.html 不存在!
2016-07-20 14:52:07 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index\index.html 不存在!
2016-07-20 14:52:08 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index\index.html 不存在!
2016-07-20 14:52:08 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index\index.html 不存在!
2016-07-20 14:52:08 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index\index.html 不存在!
2016-07-20 14:52:08 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index\index.html 不存在!
2016-07-20 14:52:09 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index\index.html 不存在!
2016-07-20 14:52:09 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index\index.html 不存在!
2016-07-20 14:56:00 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index\index.html 不存在!
2016-07-20 14:56:00 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index\index.html 不存在!
2016-07-20 14:56:01 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index\index.html 不存在!
2016-07-20 14:56:01 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index\index.html 不存在!
2016-07-20 14:56:01 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index\index.html 不存在!
2016-07-20 14:56:02 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index\index.html 不存在!
2016-07-20 14:56:02 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index\index.html 不存在!
2016-07-20 14:56:02 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index\index.html 不存在!
2016-07-20 14:56:03 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index\index.html 不存在!
2016-07-20 14:56:03 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index\index.html 不存在!
2016-07-20 14:58:42 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index/index.html 不存在!
2016-07-20 14:58:43 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index/index.html 不存在!
2016-07-20 14:58:43 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index/index.html 不存在!
2016-07-20 14:58:43 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index/index.html 不存在!
2016-07-20 14:58:44 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index/index.html 不存在!
2016-07-20 14:58:44 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index/index.html 不存在!
2016-07-20 14:59:02 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index-index.html 不存在!
2016-07-20 14:59:07 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index_index.html 不存在!
2016-07-20 14:59:07 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index_index.html 不存在!
2016-07-20 14:59:07 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index_index.html 不存在!
2016-07-20 14:59:08 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index_index.html 不存在!
2016-07-20 14:59:08 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index_index.html 不存在!
2016-07-20 15:07:28 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index/index.html 不存在!
2016-07-20 15:07:29 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index/index.html 不存在!
2016-07-20 15:07:29 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index/index.html 不存在!
2016-07-20 15:07:30 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index/index.html 不存在!
2016-07-20 15:07:30 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index/index.html 不存在!
2016-07-20 15:07:30 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index/index.html 不存在!
2016-07-20 15:07:30 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index/index.html 不存在!
2016-07-20 15:07:31 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index/index.html 不存在!
2016-07-20 15:07:31 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index/index.html 不存在!
2016-07-20 15:07:31 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index/index.html 不存在!
2016-07-20 15:07:31 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index/index.html 不存在!
2016-07-20 15:07:59 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index/index.html 不存在!
2016-07-20 15:08:10 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index/index.html 不存在!
2016-07-20 15:08:15 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index/index.html 不存在!
2016-07-20 15:08:16 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index/index.html 不存在!
2016-07-20 15:08:16 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index/index.html 不存在!
2016-07-20 15:08:16 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index/index.html 不存在!
2016-07-20 15:11:25 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index.html 不存在!
2016-07-20 15:11:26 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index.html 不存在!
2016-07-20 15:11:26 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index.html 不存在!
2016-07-20 15:11:26 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index.html 不存在!
2016-07-20 15:11:27 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index.html 不存在!
2016-07-20 15:11:27 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index.html 不存在!
2016-07-20 15:11:27 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index.html 不存在!
2016-07-20 15:11:27 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index.html 不存在!
2016-07-20 15:11:28 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index.html 不存在!
2016-07-20 15:11:28 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index.html 不存在!
2016-07-20 15:11:28 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index.html 不存在!
2016-07-20 15:11:29 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index.html 不存在!
2016-07-20 15:21:22 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index/index.html 不存在!
2016-07-20 15:21:23 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index/index.html 不存在!
2016-07-20 15:21:23 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index/index.html 不存在!
2016-07-20 15:21:23 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index/index.html 不存在!
2016-07-20 15:21:23 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index/index.html 不存在!
2016-07-20 15:21:28 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index/index.html 不存在!
2016-07-20 15:21:29 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index/index.html 不存在!
2016-07-20 15:21:29 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index/index.html 不存在!
2016-07-20 15:21:30 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index/index.html 不存在!
2016-07-20 15:21:30 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index/index.html 不存在!
2016-07-20 15:21:31 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index/index.html 不存在!
2016-07-20 15:21:31 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index/index.html 不存在!
2016-07-20 15:21:31 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index/index.html 不存在!
2016-07-20 15:21:32 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index/index.html 不存在!
2016-07-20 15:21:32 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index/index.html 不存在!
2016-07-20 15:21:32 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index/index.html 不存在!
2016-07-20 15:21:33 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index/index.html 不存在!
2016-07-20 15:21:33 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index/index.html 不存在!
2016-07-20 15:21:33 | 127.0.0.1 | /application/index.php |模板文件 ./application/view\home\index/index.html 不存在!
2016-07-20 16:24:23 | 127.0.0.1 | /application/index.php |Database Err: SQLSTATE[42000] [1115] Unknown character set: ''
2016-07-20 16:26:01 | 127.0.0.1 | /application/index.php |Database Err: SQLSTATE[42000] [1115] Unknown character set: ''
2016-07-20 16:26:01 | 127.0.0.1 | /application/index.php |Database Err: SQLSTATE[42000] [1115] Unknown character set: ''
2016-07-20 16:26:02 | 127.0.0.1 | /application/index.php |Database Err: SQLSTATE[42000] [1115] Unknown character set: ''
2016-07-20 16:30:21 | 127.0.0.1 | /application/index.php |Database Err: SQLSTATE[42000] [1115] Unknown character set: ''
2016-07-20 16:30:21 | 127.0.0.1 | /application/index.php |Database Err: SQLSTATE[42000] [1115] Unknown character set: ''
2016-07-20 16:30:22 | 127.0.0.1 | /application/index.php |Database Err: SQLSTATE[42000] [1115] Unknown character set: ''
2016-07-20 16:30:22 | 127.0.0.1 | /application/index.php |Database Err: SQLSTATE[42000] [1115] Unknown character set: ''
2016-07-20 16:30:22 | 127.0.0.1 | /application/index.php |Database Err: SQLSTATE[42000] [1115] Unknown character set: ''
2016-07-20 16:30:22 | 127.0.0.1 | /application/index.php |Database Err: SQLSTATE[42000] [1115] Unknown character set: ''
2016-07-20 16:30:23 | 127.0.0.1 | /application/index.php |Database Err: SQLSTATE[42000] [1115] Unknown character set: ''
2016-07-20 16:30:23 | 127.0.0.1 | /application/index.php |Database Err: SQLSTATE[42000] [1115] Unknown character set: ''
2016-07-20 16:30:23 | 127.0.0.1 | /application/index.php |Database Err: SQLSTATE[42000] [1115] Unknown character set: ''
2016-07-20 16:30:23 | 127.0.0.1 | /application/index.php |Database Err: SQLSTATE[42000] [1115] Unknown character set: ''
2016-07-20 16:30:24 | 127.0.0.1 | /application/index.php |Database Err: SQLSTATE[42000] [1115] Unknown character set: ''
2016-07-20 16:30:24 | 127.0.0.1 | /application/index.php |Database Err: SQLSTATE[42000] [1115] Unknown character set: ''
2016-07-20 16:30:24 | 127.0.0.1 | /application/index.php |Database Err: SQLSTATE[42000] [1115] Unknown character set: ''
2016-07-20 16:33:35 | 127.0.0.1 | /application/index.php |Database Err: SQLSTATE[42000] [1115] Unknown character set: ''
2016-07-20 16:34:42 | 127.0.0.1 | /application/index.php |Database Err: SQLSTATE[28000] [1045] Access denied for user 'root'@'localhost' (using password: NO)
2016-07-20 16:34:43 | 127.0.0.1 | /application/index.php |Database Err: SQLSTATE[28000] [1045] Access denied for user 'root'@'localhost' (using password: NO)
2016-07-20 16:34:43 | 127.0.0.1 | /application/index.php |Database Err: SQLSTATE[28000] [1045] Access denied for user 'root'@'localhost' (using password: NO)
2016-07-20 16:34:43 | 127.0.0.1 | /application/index.php |Database Err: SQLSTATE[28000] [1045] Access denied for user 'root'@'localhost' (using password: NO)
2016-07-20 16:34:44 | 127.0.0.1 | /application/index.php |Database Err: SQLSTATE[28000] [1045] Access denied for user 'root'@'localhost' (using password: NO)
2016-07-20 16:34:44 | 127.0.0.1 | /application/index.php |Database Err: SQLSTATE[28000] [1045] Access denied for user 'root'@'localhost' (using password: NO)
2016-07-20 16:34:44 | 127.0.0.1 | /application/index.php |Database Err: SQLSTATE[28000] [1045] Access denied for user 'root'@'localhost' (using password: NO)
2016-07-20 16:34:44 | 127.0.0.1 | /application/index.php |Database Err: SQLSTATE[28000] [1045] Access denied for user 'root'@'localhost' (using password: NO)
2016-07-20 16:34:44 | 127.0.0.1 | /application/index.php |Database Err: SQLSTATE[28000] [1045] Access denied for user 'root'@'localhost' (using password: NO)
2016-07-20 16:34:45 | 127.0.0.1 | /application/index.php |Database Err: SQLSTATE[28000] [1045] Access denied for user 'root'@'localhost' (using password: NO)
2016-07-20 16:34:45 | 127.0.0.1 | /application/index.php |Database Err: SQLSTATE[28000] [1045] Access denied for user 'root'@'localhost' (using password: NO)
2016-07-20 16:35:40 | 127.0.0.1 | /application/index.php |Database Err: SQLSTATE[42000] [1115] Unknown character set: ''
2016-07-20 16:36:01 | 127.0.0.1 | /application/index.php |Database Err: SQLSTATE[42000] [1115] Unknown character set: ''
2016-07-20 16:41:02 | 127.0.0.1 | /application/index.php |Database error: SQLSTATE[28000] [1045] Access denied for user 'root'@'localhost' (using password: NO)
2016-07-20 16:41:03 | 127.0.0.1 | /application/index.php |Database error: SQLSTATE[28000] [1045] Access denied for user 'root'@'localhost' (using password: NO)
2016-07-20 16:41:03 | 127.0.0.1 | /application/index.php |Database error: SQLSTATE[28000] [1045] Access denied for user 'root'@'localhost' (using password: NO)
2016-07-20 16:41:03 | 127.0.0.1 | /application/index.php |Database error: SQLSTATE[28000] [1045] Access denied for user 'root'@'localhost' (using password: NO)
2016-07-20 16:41:04 | 127.0.0.1 | /application/index.php |Database error: SQLSTATE[28000] [1045] Access denied for user 'root'@'localhost' (using password: NO)
2016-07-20 16:41:04 | 127.0.0.1 | /application/index.php |Database error: SQLSTATE[28000] [1045] Access denied for user 'root'@'localhost' (using password: NO)
2016-07-20 16:41:04 | 127.0.0.1 | /application/index.php |Database error: SQLSTATE[28000] [1045] Access denied for user 'root'@'localhost' (using password: NO)
2016-07-20 16:41:04 | 127.0.0.1 | /application/index.php |Database error: SQLSTATE[28000] [1045] Access denied for user 'root'@'localhost' (using password: NO)
2016-07-20 16:41:30 | 127.0.0.1 | /application/index.php |Database error: SQLSTATE[42000] [1115] Unknown character set: ''
2016-07-20 16:41:48 | 127.0.0.1 | /application/index.php |Database error: could not find driver
2016-07-20 16:41:49 | 127.0.0.1 | /application/index.php |Database error: could not find driver
2016-07-20 16:41:49 | 127.0.0.1 | /application/index.php |Database error: could not find driver
2016-07-20 16:42:53 | 127.0.0.1 | /application/index.php |Database error: SQLSTATE[42000] [1115] Unknown character set: ''
2016-07-20 16:42:54 | 127.0.0.1 | /application/index.php |Database error: SQLSTATE[42000] [1115] Unknown character set: ''
2016-07-20 16:42:54 | 127.0.0.1 | /application/index.php |Database error: SQLSTATE[42000] [1115] Unknown character set: ''
2016-07-20 16:42:55 | 127.0.0.1 | /application/index.php |Database error: SQLSTATE[42000] [1115] Unknown character set: ''
2016-07-20 16:42:55 | 127.0.0.1 | /application/index.php |Database error: SQLSTATE[42000] [1115] Unknown character set: ''
